Year Filter,Order Date,Year of Sale,Returned?,Days to Ship,Approver,Return Notes,Order ID,Return Reason,Category,City,Country,Customer ID,Customer Name,Discount,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
1/1/2022,6/19/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,94109,OFF-PA-10004438,Xerox 1907,11.5432,2,West,9856,Consumer,6/23/2018,Standard Class,California,Paper,24.56
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-AR-10001216,Newell 339,2.1684,3,West,5030,Consumer,2/2/2018,Standard Class,California,Art,8.34
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,2.2282,1,West,5031,Consumer,2/2/2018,Standard Class,California,Supplies,8.57
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0.2,94109,OFF-BI-10002498,Clear Mylar Reinforcing Strips,40.3704,8,West,5032,Consumer,2/2/2018,Standard Class,California,Binders,119.616
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-AR-10001216,Newell 339,2.1684,3,West,5030,Consumer,2/2/2018,Standard Class,California,Art,8.34
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,2.2282,1,West,5031,Consumer,2/2/2018,Standard Class,California,Supplies,8.57
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0.2,94109,OFF-BI-10002498,Clear Mylar Reinforcing Strips,40.3704,8,West,5032,Consumer,2/2/2018,Standard Class,California,Binders,119.616
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-AR-10001216,Newell 339,2.1684,3,West,5030,Consumer,2/2/2018,Standard Class,California,Art,8.34
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0,94109,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,2.2282,1,West,5031,Consumer,2/2/2018,Standard Class,California,Supplies,8.57
1/1/2022,1/29/2022,1/1/2018,,4,,,,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,0.2,94109,OFF-BI-10002498,Clear Mylar Reinforcing Strips,40.3704,8,West,5032,Consumer,2/2/2018,Standard Class,California,Binders,119.616
1/1/2022,7/3/2022,1/1/2018,,5,,,,,Office Supplies,Los Angeles,United States,RD-19585,Rob Dowd,0,90004,OFF-ST-10002485,Rogers Deluxe File Chest,0.8792,4,West,6153,Consumer,7/8/2018,Standard Class,California,Storage,87.92
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-FA-10002280,Advantus Plastic Paper Clips,16.8,7,West,5791,Consumer,10/2/2018,First Class,California,Fasteners,35
1/1/2022,9/29/2022,1/1/2018,Yes,3,K Lawrence,Leather was torn in back,CA-2018-140186,Defective,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,FUR-CH-10002961,Leather Task Chair Black,0,1,West,5792,Consumer,10/2/2018,First Class,California,Chairs,72.784
1/1/2022,9/29/2022,1/1/2018,Yes,3,,,CA-2018-140186,Incorrect Product Ordered,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,25.4384,2,West,5793,Consumer,10/2/2018,First Class,California,Appliances,97.84
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,FUR-FU-10004848,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,15.525,1,West,5794,Consumer,10/2/2018,First Class,California,Furnishings,51.75
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,5795,Consumer,10/2/2018,First Class,California,Binders,46.672
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-FA-10002280,Advantus Plastic Paper Clips,16.8,7,West,5791,Consumer,10/2/2018,First Class,California,Fasteners,35
1/1/2022,9/29/2022,1/1/2018,Yes,3,K Lawrence,Leather was torn in back,CA-2018-140186,Defective,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,FUR-CH-10002961,Leather Task Chair Black,0,1,West,5792,Consumer,10/2/2018,First Class,California,Chairs,72.784
1/1/2022,9/29/2022,1/1/2018,Yes,3,,,CA-2018-140186,Incorrect Product Ordered,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,25.4384,2,West,5793,Consumer,10/2/2018,First Class,California,Appliances,97.84
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,FUR-FU-10004848,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,15.525,1,West,5794,Consumer,10/2/2018,First Class,California,Furnishings,51.75
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,5795,Consumer,10/2/2018,First Class,California,Binders,46.672
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-FA-10002280,Advantus Plastic Paper Clips,16.8,7,West,5791,Consumer,10/2/2018,First Class,California,Fasteners,35
1/1/2022,9/29/2022,1/1/2018,Yes,3,K Lawrence,Leather was torn in back,CA-2018-140186,Defective,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,FUR-CH-10002961,Leather Task Chair Black,0,1,West,5792,Consumer,10/2/2018,First Class,California,Chairs,72.784
1/1/2022,9/29/2022,1/1/2018,Yes,3,,,CA-2018-140186,Incorrect Product Ordered,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,25.4384,2,West,5793,Consumer,10/2/2018,First Class,California,Appliances,97.84
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,FUR-FU-10004848,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,15.525,1,West,5794,Consumer,10/2/2018,First Class,California,Furnishings,51.75
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,5795,Consumer,10/2/2018,First Class,California,Binders,46.672
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-FA-10002280,Advantus Plastic Paper Clips,16.8,7,West,5791,Consumer,10/2/2018,First Class,California,Fasteners,35
1/1/2022,9/29/2022,1/1/2018,Yes,3,K Lawrence,Leather was torn in back,CA-2018-140186,Defective,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,FUR-CH-10002961,Leather Task Chair Black,0,1,West,5792,Consumer,10/2/2018,First Class,California,Chairs,72.784
1/1/2022,9/29/2022,1/1/2018,Yes,3,,,CA-2018-140186,Incorrect Product Ordered,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,25.4384,2,West,5793,Consumer,10/2/2018,First Class,California,Appliances,97.84
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,FUR-FU-10004848,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,15.525,1,West,5794,Consumer,10/2/2018,First Class,California,Furnishings,51.75
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,5795,Consumer,10/2/2018,First Class,California,Binders,46.672
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-FA-10002280,Advantus Plastic Paper Clips,16.8,7,West,5791,Consumer,10/2/2018,First Class,California,Fasteners,35
1/1/2022,9/29/2022,1/1/2018,Yes,3,K Lawrence,Leather was torn in back,CA-2018-140186,Defective,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,FUR-CH-10002961,Leather Task Chair Black,0,1,West,5792,Consumer,10/2/2018,First Class,California,Chairs,72.784
1/1/2022,9/29/2022,1/1/2018,Yes,3,,,CA-2018-140186,Incorrect Product Ordered,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,OFF-AP-10002578,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,25.4384,2,West,5793,Consumer,10/2/2018,First Class,California,Appliances,97.84
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Furniture,Bakersfield,United States,PG-18820,Patrick Gardner,0,93309,FUR-FU-10004848,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,15.525,1,West,5794,Consumer,10/2/2018,First Class,California,Furnishings,51.75
1/1/2022,9/29/2022,1/1/2018,,3,,,,,Office Supplies,Bakersfield,United States,PG-18820,Patrick Gardner,0.2,93309,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,5795,Consumer,10/2/2018,First Class,California,Binders,46.672
1/1/2022,3/10/2022,1/1/2018,,5,,,,,Technology,San Francisco,United States,CM-11815,Candace McMahon,0,94109,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,21.2724,4,West,6689,Corporate,3/15/2018,Second Class,California,Accessories,111.96
1/1/2022,3/19/2022,1/1/2018,,5,,,,,Office Supplies,Los Angeles,United States,GZ-14545,George Zrebassa,0,90008,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,106.7808,7,West,9228,Corporate,3/24/2018,Standard Class,California,Appliances,381.36
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Office Supplies,Encinitas,United States,RA-19915,Russell Applegate,0.2,92024,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,1114,Consumer,12/23/2018,Second Class,California,Binders,46.672
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Furniture,Encinitas,United States,RA-19915,Russell Applegate,0.15,92024,FUR-BO-10002206,Bush Saratoga Collection 5-Shelf Bookcase Hanover Cherry *Special Order,-12.6882,1,West,1115,Consumer,12/23/2018,Second Class,California,Bookcases,119.833
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Technology,Encinitas,United States,RA-19915,Russell Applegate,0,92024,TEC-AC-10003610,Logitech Illuminated - Keyboard,57.5904,2,West,1116,Consumer,12/23/2018,Second Class,California,Accessories,119.98
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Office Supplies,Encinitas,United States,RA-19915,Russell Applegate,0.2,92024,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,1114,Consumer,12/23/2018,Second Class,California,Binders,46.672
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Furniture,Encinitas,United States,RA-19915,Russell Applegate,0.15,92024,FUR-BO-10002206,Bush Saratoga Collection 5-Shelf Bookcase Hanover Cherry *Special Order,-12.6882,1,West,1115,Consumer,12/23/2018,Second Class,California,Bookcases,119.833
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Technology,Encinitas,United States,RA-19915,Russell Applegate,0,92024,TEC-AC-10003610,Logitech Illuminated - Keyboard,57.5904,2,West,1116,Consumer,12/23/2018,Second Class,California,Accessories,119.98
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Office Supplies,Encinitas,United States,RA-19915,Russell Applegate,0.2,92024,OFF-BI-10003364,Binding Machine Supplies,16.3352,2,West,1114,Consumer,12/23/2018,Second Class,California,Binders,46.672
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Furniture,Encinitas,United States,RA-19915,Russell Applegate,0.15,92024,FUR-BO-10002206,Bush Saratoga Collection 5-Shelf Bookcase Hanover Cherry *Special Order,-12.6882,1,West,1115,Consumer,12/23/2018,Second Class,California,Bookcases,119.833
1/1/2022,12/18/2022,1/1/2018,,5,,,,,Technology,Encinitas,United States,RA-19915,Russell Applegate,0,92024,TEC-AC-10003610,Logitech Illuminated - Keyboard,57.5904,2,West,1116,Consumer,12/23/2018,Second Class,California,Accessories,119.98
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Office Supplies,Los Angeles,United States,MT-18070,Michelle Tran,0,90045,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,2,West,485,Home Office,6/13/2018,First Class,California,Labels,29.6
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Furniture,Los Angeles,United States,MT-18070,Michelle Tran,0.15,90045,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,-30.245,5,West,486,Home Office,6/13/2018,First Class,California,Bookcases,514.165
1/1/2022,6/10/2022,1/1/2018,Yes,3,R Duchesne,Power cord not shipped with item,CA-2018-140963,Defective,Technology,Los Angeles,United States,MT-18070,Michelle Tran,0.2,90045,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,17.4975,5,West,487,Home Office,6/13/2018,First Class,California,Phones,279.96
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Office Supplies,Los Angeles,United States,MT-18070,Michelle Tran,0,90045,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,2,West,485,Home Office,6/13/2018,First Class,California,Labels,29.6
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Furniture,Los Angeles,United States,MT-18070,Michelle Tran,0.15,90045,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,-30.245,5,West,486,Home Office,6/13/2018,First Class,California,Bookcases,514.165
1/1/2022,6/10/2022,1/1/2018,Yes,3,R Duchesne,Power cord not shipped with item,CA-2018-140963,Defective,Technology,Los Angeles,United States,MT-18070,Michelle Tran,0.2,90045,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,17.4975,5,West,487,Home Office,6/13/2018,First Class,California,Phones,279.96
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Office Supplies,Los Angeles,United States,MT-18070,Michelle Tran,0,90045,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,2,West,485,Home Office,6/13/2018,First Class,California,Labels,29.6
1/1/2022,6/10/2022,1/1/2018,,3,,,,,Furniture,Los Angeles,United States,MT-18070,Michelle Tran,0.15,90045,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,-30.245,5,West,486,Home Office,6/13/2018,First Class,California,Bookcases,514.165
1/1/2022,6/10/2022,1/1/2018,Yes,3,R Duchesne,Power cord not shipped with item,CA-2018-140963,Defective,Technology,Los Angeles,United States,MT-18070,Michelle Tran,0.2,90045,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,17.4975,5,West,487,Home Office,6/13/2018,First Class,California,Phones,279.96
1/1/2022,11/10/2022,1/1/2018,,6,,,,,Technology,Modesto,United States,GH-14425,Gary Hwang,0,95351,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,43.5981,7,West,7352,Consumer,11/16/2018,Standard Class,California,Accessories,111.79
1/1/2022,12/9/2022,1/1/2018,,2,,,,,Furniture,Salinas,United States,DB-12910,Daniel Byrd,0.15,93905,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,15.6978,3,West,7014,Home Office,12/11/2018,Second Class,California,Bookcases,148.257
1/1/2022,6/11/2022,1/1/2018,,3,,,,,Office Supplies,Los Angeles,United States,ZD-21925,Zuschuss Donatelli,0,90036,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,16.5888,3,West,8342,Consumer,6/14/2018,First Class,California,Appliances,61.44
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,152.495,2,West,3618,Consumer,9/8/2018,Standard Class,California,Binders,487.984
1/1/2022,9/4/2022,1/1/2018,Yes,4,,,CA-2018-141929,No Longer Needed,Technology,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1.7375,1,West,3619,Consumer,9/8/2018,Standard Class,California,Phones,5.56
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0,90004,OFF-ST-10002974,Trav-L-File Heavy-Duty Shuttle II Black,65.355,5,West,3620,Consumer,9/8/2018,Standard Class,California,Storage,217.85
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,152.495,2,West,3618,Consumer,9/8/2018,Standard Class,California,Binders,487.984
1/1/2022,9/4/2022,1/1/2018,Yes,4,,,CA-2018-141929,No Longer Needed,Technology,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1.7375,1,West,3619,Consumer,9/8/2018,Standard Class,California,Phones,5.56
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0,90004,OFF-ST-10002974,Trav-L-File Heavy-Duty Shuttle II Black,65.355,5,West,3620,Consumer,9/8/2018,Standard Class,California,Storage,217.85
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,152.495,2,West,3618,Consumer,9/8/2018,Standard Class,California,Binders,487.984
1/1/2022,9/4/2022,1/1/2018,Yes,4,,,CA-2018-141929,No Longer Needed,Technology,Los Angeles,United States,RA-19285,Ralph Arnett,0.2,90004,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1.7375,1,West,3619,Consumer,9/8/2018,Standard Class,California,Phones,5.56
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,0,90004,OFF-ST-10002974,Trav-L-File Heavy-Duty Shuttle II Black,65.355,5,West,3620,Consumer,9/8/2018,Standard Class,California,Storage,217.85
1/1/2022,12/7/2022,1/1/2018,,7,,,,,Office Supplies,San Francisco,United States,TC-21535,Tracy Collins,0,94122,OFF-PA-10000380,REDIFORM Incoming/Outgoing Call Register 11 X 8 1/2 100 Messages,25.02,6,West,9769,Home Office,12/14/2018,Standard Class,California,Paper,50.04
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-PA-10004609,Xerox 221,15.552,5,West,5649,Corporate,7/19/2018,Second Class,California,Paper,32.4
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes Brown,28.95,5,West,5650,Corporate,7/19/2018,Second Class,California,Envelopes,57.9
1/1/2022,7/17/2022,1/1/2018,Yes,2,L Jenkins,Customer found cheaper item at other website,CA-2018-142342,No Longer Needed,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-ST-10002957,Sterilite Show Offs Storage Containers,0,2,West,5651,Corporate,7/19/2018,Second Class,California,Storage,10.56
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Furniture,Apple Valley,United States,AJ-10795,Anthony Johnson,0.15,92307,FUR-BO-10002613,Atlantic Metals Mobile 4-Shelf Bookcases Custom Colors,210.735,5,West,5652,Corporate,7/19/2018,Second Class,California,Bookcases,1194.165
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-PA-10004609,Xerox 221,15.552,5,West,5649,Corporate,7/19/2018,Second Class,California,Paper,32.4
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes Brown,28.95,5,West,5650,Corporate,7/19/2018,Second Class,California,Envelopes,57.9
1/1/2022,7/17/2022,1/1/2018,Yes,2,L Jenkins,Customer found cheaper item at other website,CA-2018-142342,No Longer Needed,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-ST-10002957,Sterilite Show Offs Storage Containers,0,2,West,5651,Corporate,7/19/2018,Second Class,California,Storage,10.56
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Furniture,Apple Valley,United States,AJ-10795,Anthony Johnson,0.15,92307,FUR-BO-10002613,Atlantic Metals Mobile 4-Shelf Bookcases Custom Colors,210.735,5,West,5652,Corporate,7/19/2018,Second Class,California,Bookcases,1194.165
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-PA-10004609,Xerox 221,15.552,5,West,5649,Corporate,7/19/2018,Second Class,California,Paper,32.4
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes Brown,28.95,5,West,5650,Corporate,7/19/2018,Second Class,California,Envelopes,57.9
1/1/2022,7/17/2022,1/1/2018,Yes,2,L Jenkins,Customer found cheaper item at other website,CA-2018-142342,No Longer Needed,Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,0,92307,OFF-ST-10002957,Sterilite Show Offs Storage Containers,0,2,West,5651,Corporate,7/19/2018,Second Class,California,Storage,10.56
1/1/2022,7/17/2022,1/1/2018,,2,,,,,Furniture,Apple Valley,United States,AJ-10795,Anthony Johnson,0.15,92307,FUR-BO-10002613,Atlantic Metals Mobile 4-Shelf Bookcases Custom Colors,210.735,5,West,5652,Corporate,7/19/2018,Second Class,California,Bookcases,1194.165
